@RELATION players

@ATTRIBUTE gp numeric
@ATTRIBUTE age numeric
@ATTRIBUTE min numeric
@ATTRIBUTE fgm numeric
@ATTRIBUTE fga numeric
@ATTRIBUTE ftm numeric
@ATTRIBUTE fta numeric
@ATTRIBUTE reb numeric
@ATTRIBUTE ast numeric
@ATTRIBUTE stl numeric
@ATTRIBUTE blk numeric
@ATTRIBUTE tov numeric
@ATTRIBUTE pts numeric
@ATTRIBUTE season numeric
@ATTRIBUTE fppg numeric

@DATA
66,28,36.8,4.6,9.5,2.7,3.6,11.1,4,1.2,2.1,2.7,11.9,NaN,28.1
78,25,21.3,2.6,6.8,1.1,1.2,2.2,0.9,0.7,0.1,0.7,7.9,NaN,16.2
72,32,36.7,6.2,14.6,1.8,2.2,3,3.5,0.7,0.2,1.7,16.3,NaN,16.7
62,30,9.1,0.6,1.1,0.3,0.5,1.9,0.2,0.2,0.7,0.4,1.4,NaN,1.9
51,26,9.4,1.1,2.8,0.4,0.5,2.3,0.3,0.3,0.2,0.4,2.6,NaN,7.5
12,33,5.7,0.1,0.3,0,0.2,1.8,0.3,0.1,0.2,0.3,0.2,NaN,0
31,27,11.3,1.5,3.5,0.4,0.4,3.6,0.5,0.3,0.3,0.8,3.5,NaN,0
63,22,13.1,2.6,5.3,0.9,1.7,4.7,0.5,0.3,0.7,0.7,6,NaN,18.3
61,22,14.8,2.1,4.8,1,1.1,1.5,0.9,0.2,0.2,0.7,6.1,NaN,4.6
63,30,13.1,2,5.3,0.3,0.4,1,1.7,0.4,0,0.4,5.3,NaN,3.4
76,33,30,3.2,8.1,1.1,1.4,2.7,3,0.7,0.3,1.1,8.8,NaN,7.2
49,22,32.7,6.6,15,5,6.2,4,7.6,1.3,0.8,3.2,18.5,NaN,27.9
28,24,6.7,0.9,1.9,0.2,0.5,1.3,0.3,0.2,0,0.3,2,NaN,8.2
49,26,18.2,2.9,6.4,1.4,1.8,3.8,0.9,0.8,0.2,0.9,7.7,NaN,6.7
62,21,23.9,3.3,5.9,2.4,3,6,0.7,0.3,1.3,1.5,8.9,NaN,19
70,24,24.4,4.3,10.4,1.8,2.3,3,3.2,0.6,0.1,2,11.6,NaN,13
40,22,9.9,2.1,5,0.3,0.7,2.4,0.6,0.4,0.2,0.5,5.2,NaN,8.7
29,25,15.8,2.7,5.3,1.4,2.1,5.7,0.4,0.3,0.7,0.9,6.7,NaN,16.1
73,31,29.6,4.3,8.7,1,1.1,2.4,7.1,0.8,0.1,1.7,11.3,NaN,15.5
3,27,2.9,0.7,1.3,0,0,0.3,0.3,0,0,0,1.7,NaN,0
14,30,7.2,0.4,1.5,0.1,0.1,1.1,0.4,0.1,0.1,0,1,NaN,1.8
6,24,5.1,0.7,1.5,0.2,0.3,1.2,0,0.2,0.2,0.5,1.7,NaN,5.3
11,33,18.8,2.8,7,0.6,1.1,3.3,0.4,0.9,0.3,0.9,6.7,NaN,0
67,26,22.2,2.3,5.1,1,1.3,4.9,2.1,0.5,0.4,1,6,NaN,15.5
10,22,5.9,0.6,2.2,0.7,1.1,0.5,0.4,0.2,0,0.7,2,NaN,0
76,27,35.3,7.2,15.6,2.2,4.2,8.4,4.2,1.2,1.8,3,17.5,NaN,20.7
78,23,37.5,7.1,16.5,2.3,3.1,4.2,8,1.6,0.4,3.7,17.7,NaN,23.7
4,24,7,0.5,0.5,0.8,1,0.8,0.5,0.3,0,0.5,1.8,NaN,2.2
2,27,2.2,0,1,0,0,0,0,0,0,0,0,NaN,0
9,24,15.8,1.8,5.3,0.7,0.9,1.6,1.7,0.3,0.7,1,4.7,NaN,0
7,40,7.2,1.4,2.7,0.1,0.1,1.1,0.9,0,0,0.6,3,NaN,0
58,22,31.2,4.5,9.1,1.8,2.2,6,1.6,1.7,0.6,1.1,11.9,NaN,19.7
74,33,19,1.5,3.8,0.1,0.2,1.6,1,0.4,0.1,0.7,4.2,NaN,2.8
82,23,34.9,6.4,15.2,3.6,4.5,3.5,5.7,2,0.4,2.4,17.7,NaN,21.6
48,21,14.6,1.2,3.1,0.2,0.3,0.9,3,0.5,0.1,1.2,3,NaN,18.5
78,28,25.1,1.8,4,0.6,0.9,6,1.4,0.6,1.1,1.4,4.2,NaN,9.6
80,23,28.1,4.8,8.6,2,3.3,9.2,1,1,1,1.4,11.5,NaN,20.9
61,23,4.4,0.7,1.9,0.4,0.7,0.4,0.4,0.3,0.1,0.3,2,NaN,7.6
18,35,24,3.1,5.2,0.9,2.2,5.3,0.4,0.9,0.9,0.9,7.2,NaN,10.3
81,24,38.5,9,17.7,8.4,9.3,7.9,4.6,1.4,1.3,3.5,28.1,NaN,38.8
68,37,29.7,6.2,12.5,2.3,3,7.8,2.3,1.1,0.9,1.6,14.8,NaN,13.6
32,23,10.4,1.3,3.3,0.3,0.5,2.4,0.3,0.3,0.2,0.3,3,NaN,0
18,24,34.3,5.8,16.6,5.6,7.9,14,2.3,0.7,0.5,2.2,18.3,NaN,35.3
77,30,27.7,4.5,10.1,2.8,3.2,2.3,1.4,0.9,0.1,1.3,14,NaN,17.4
17,23,3.1,0.4,1.6,0,0,0.2,0.1,0.1,0,0.2,0.9,NaN,0
79,23,21.8,4.2,9.1,0.8,1.1,4.4,0.7,0.3,0.7,1.6,9.1,NaN,6.6
7,33,11.7,1.4,3,0.9,1,0.1,1.1,0.1,0,0.7,4.4,NaN,0
27,21,17.6,2.3,5.2,1,1.2,1.9,1,0.6,0.1,0.4,6.1,NaN,14.6
41,24,9.9,1,2.7,0.5,0.7,0.9,0.6,0.4,0.1,0.5,2.9,NaN,0
60,32,29.4,2.7,7,1.2,1.6,2.6,5.2,1.1,0.4,1.7,7.7,NaN,13.2
82,23,35.8,6.2,14.7,1.6,1.9,3.7,2.2,1,0.5,1.9,16.6,NaN,17.6
78,34,38.6,9.5,20.4,6.7,8,5.6,6,1.4,0.3,3.7,27.3,NaN,24
81,24,22.4,3.6,6.3,0.7,1.3,6.9,0.4,0.5,1.3,0.7,8,NaN,11
65,28,18.3,2.1,4.8,1.5,1.9,5.6,0.5,0.2,0.5,0.9,5.8,NaN,13.8
10,24,5.4,0.2,1.4,0.5,0.8,0.7,0.1,0.3,0,0.2,0.9,NaN,0
39,40,10.1,1.2,2.1,0.2,0.3,2.3,0.5,0.3,0.4,0.2,2.5,NaN,0
22,31,12.2,0.8,1.7,0.3,0.9,3.4,0.4,0.3,0.5,0.4,1.9,NaN,0
74,32,30.5,3.7,8.1,0.9,1.1,4,2,0.9,0.5,0.9,10.9,NaN,17
68,27,29.7,3.7,9.2,2.8,3.5,4.7,6.4,1.4,0.4,2.3,11.6,NaN,25.4
57,23,11.2,1.8,3.5,0.5,0.8,3.7,0.9,0.2,0.5,0.6,4.1,NaN,12.5
82,25,28,3.4,7.8,1.2,1.5,4,0.9,0.7,0.5,1.2,8.8,NaN,11.9
59,21,34.7,8.2,18.1,4.2,4.9,3.7,5.9,1.5,0.4,3.2,22.5,NaN,24.5
74,27,37.7,8.6,17.8,3.8,4.7,9.1,2.6,0.8,1.2,1.9,21.1,NaN,28.5
82,33,19.7,1.8,4.5,0.2,0.5,5.9,1.7,0.8,0.7,1,4,NaN,0
78,22,29.2,3.5,7.7,1,1.5,3.9,2.9,1,0.2,1.4,8.8,NaN,22.7
59,25,11,0.9,1.8,0.7,1,1.9,0.3,0.2,0.1,0.2,2.5,NaN,1.8
51,25,20.3,2,4.4,0.7,1,4.1,1.2,0.6,0.2,0.8,4.7,NaN,4.1
71,24,27.3,4.3,8.5,1.2,1.9,9.5,1.2,0.7,2.8,1.2,9.8,NaN,14.4
79,24,21.1,2.6,5.7,0.5,0.8,5,0.9,0.3,0.7,0.7,5.8,NaN,9.3
4,26,7.8,0.5,2.5,1.5,1.5,1,0.8,0.5,0,0,2.5,NaN,0
76,28,37.9,10.1,17.8,5.3,7,8,7.3,1.7,0.9,3,26.8,NaN,36.3
41,30,12.5,2,4.7,0.8,1,1.1,1.4,0.4,0.1,0.5,5.2,NaN,8.3
20,28,18.8,2.4,7.2,1.6,1.9,2.6,0.8,0.2,0.1,0.7,7.4,NaN,0
39,30,9.5,0.8,2.1,0.3,0.9,2.7,0.3,0.4,0.3,0.5,1.9,NaN,5.2
39,26,28.7,4.8,11.4,2.7,3.1,2.1,3.6,1.1,0.3,1.9,14.1,NaN,13
58,26,22.9,2.6,6.5,1.2,2.2,4.4,0.9,0.7,0.2,1.2,6.7,NaN,5.7
82,33,26.6,5.3,11.2,2.2,2.8,6.6,2.2,0.8,0.4,1.5,12.8,NaN,11.1
62,24,11.8,1.4,3.8,0.2,0.2,2.2,0.5,0.2,0.1,0.4,3.9,NaN,8.2
82,32,30.2,4.5,9.9,1.7,2,2.5,3.8,1,0.2,1.6,11.5,NaN,7.8
50,33,17.1,1.4,3.6,0.2,0.4,2.9,3.3,0.8,0.3,1.2,3.4,NaN,0
16,26,3.6,0.6,1.6,0,0,0.6,0.2,0,0,0,1.2,NaN,0
75,28,38.7,6.2,14.6,3.1,3.8,6.3,3,1.1,0.4,1.9,16.5,NaN,19
27,22,7.5,1,3.3,0.6,0.7,0.3,1,0.2,0,0.6,2.8,NaN,3.5
16,23,18,1.8,4.8,0.8,1.3,2.4,1.3,0.8,0.4,0.6,4.9,NaN,0
12,24,4.7,0.4,0.8,0.4,0.7,1.3,0.3,0.2,0.2,0.3,1.3,NaN,4.9
60,35,23.2,3.8,9,2.7,3.4,3.4,4.6,1.3,0.2,2.2,11.8,NaN,17.6
73,24,12.5,2.1,4.6,0.9,1.3,1.4,1,0.5,0.2,0.9,5.4,NaN,5.7
80,28,35,5.4,10.9,3.4,4,7.8,4,1,1.7,2,14.1,NaN,22.3
61,29,30.8,4.8,9.3,1.5,2.3,8.5,1.2,0.7,1.6,1.6,11.1,NaN,22.3
73,27,25.8,3.3,8.4,1.9,2.3,1.9,2,0.6,0.1,1.1,9.6,NaN,13.6
24,39,10.4,0.7,2.2,0.3,0.8,3.3,0.6,0.3,0.6,0.6,1.8,NaN,0
77,23,19.8,2.9,6.8,0.9,1.5,3.6,0.8,0.6,0.3,1,7.7,NaN,12
72,26,24,4.6,10.8,1.5,1.8,2.5,1.3,0.8,0.1,0.9,12.7,NaN,9.8
77,27,26.9,2.9,6.9,1.2,1.5,2.2,3.5,1.5,0.2,1.5,8.6,NaN,16.9
82,23,22.4,3.2,8,1.1,1.5,4.8,1.3,0.9,0.8,1.3,8.2,NaN,18.6
59,32,18.4,2.2,5.9,0.7,0.9,2.5,1.1,0.9,0.2,0.8,5.5,NaN,0
48,20,8.2,0.9,2.4,0.2,0.3,0.9,1.3,0.2,0.1,0.7,2.1,NaN,4.2
79,25,16.5,3.3,7.4,1.7,2.2,4.9,0.6,0.3,0.7,1,8.3,NaN,8.5
76,26,28.9,3.7,8.4,2.2,2.6,3.9,1.9,0.6,0.2,1.2,11.4,NaN,10.8
73,27,23.7,2.7,6.4,1.1,1.4,3.6,1.1,0.5,0.5,0.8,7.2,NaN,12.8
80,33,25.7,3.9,8.4,1.1,1.5,4.6,1.5,1,0.8,1.1,10.3,NaN,14.1
68,33,13.4,1.6,3.4,0.2,0.2,1.9,0.5,0.3,0.3,0.2,4.2,NaN,5
1,32,5.9,0,0,0,0,0,1,0,0,0,0,NaN,0
76,20,26,3.4,7.4,1,1.7,4.4,0.7,1.2,0.8,0.9,8.2,NaN,10.7
75,33,33.7,4.4,11,1.7,2.3,5,1.5,1.6,0.6,1.3,12.4,NaN,6
69,21,17.5,2.2,4,1,1.3,3.7,0.5,0.2,0.6,0.7,5.5,NaN,5
75,24,20.7,4.1,10.2,1.3,1.7,3.8,1.5,0.4,0.5,1.9,10.1,NaN,10.1
78,19,26,3.6,7.9,1.8,2.4,5.8,1.5,0.7,0.9,1.3,9,NaN,11.4
36,30,17.9,2,3.9,0.6,0.7,2.8,0.7,0.4,0.1,0.4,5,NaN,0
19,31,20.3,1.8,5.2,0.6,0.9,1.9,0.5,0.6,0.3,0.8,5.3,NaN,0
80,25,34.5,5.2,11.8,2.9,3.5,2.8,6.1,2.2,0.3,2.4,14.6,NaN,21.4
75,32,25.9,3.7,8.3,1.4,1.7,3.9,1.9,0.5,0.5,1.2,10.5,NaN,14.8
45,38,19.2,2.2,6,0.5,0.6,1.6,3.1,0.6,0.1,1.2,6.1,NaN,2.2
59,33,15.2,1.7,3.9,0.1,0.2,2.7,1.7,0.4,0.1,0.6,4.8,NaN,9.6
40,24,9.4,1.8,3.7,1.1,1.4,2.8,0.3,0.1,0.1,0.5,4.6,NaN,11.1
14,24,3.9,0.4,1.5,0.2,0.3,1.6,0.1,0,0.2,0.2,0.9,NaN,15.5
53,27,9.4,1.3,3.5,0.2,0.2,1.8,0.4,0.2,0.2,0.4,3.5,NaN,10.1
46,30,30.8,5,11.6,1.6,1.8,2.4,6.2,1,0.2,2.7,12.9,NaN,13.6
82,27,37.5,7.3,17.5,3.5,4.6,3.9,6,2.1,0.4,3.1,19.2,NaN,23.9
72,26,12.8,1.5,3.3,0.5,0.6,1.9,1.9,0.6,0.1,1.1,3.8,NaN,6.1
82,29,25.4,4.9,11.2,1.6,2.1,2.2,4.4,1,0.1,1.8,13.1,NaN,11.7
63,35,11,1,2.9,0.5,0.7,3.1,0.4,0.3,0.5,0.4,2.6,NaN,3.9
61,30,27.2,4.7,9.7,3.2,4.4,6.7,2.9,0.9,0.6,2.3,12.6,NaN,19.3
81,32,19.5,2.2,3.7,0.7,1,4.1,1.5,0.6,0.4,0.9,5.1,NaN,9
59,28,23.9,3.8,9.2,1.8,2.2,2.2,1.4,0.6,0.2,0.8,10.6,NaN,15.7
73,24,38.4,4.8,11.4,2.4,2.9,5.6,4.9,1.2,1.1,2.6,14.3,NaN,23.9
62,27,31.6,6.2,12,3.9,5.2,8.8,0.9,0.7,0.8,1.6,16.3,NaN,22.5
77,22,33.2,6,11.5,1.1,1.6,11.9,1.9,0.8,1,1.8,13.1,NaN,24.3
40,24,7.2,1.1,2.9,0.5,0.7,0.7,0.9,0.2,0,0.7,2.8,NaN,0
80,24,19.9,2.2,5.3,0.7,1,1.6,2.1,0.7,0.1,1.3,5.6,NaN,10.2
82,25,35.5,5.6,12.5,2.3,2.8,3.5,4.4,1.1,0.3,2.6,15.3,NaN,12.4
82,26,30,4,7.5,2,3.6,11.7,0.9,0.6,1.1,2.1,10.1,NaN,13.7
43,25,11.7,1.5,3.7,0.5,1,2.7,0.7,0.6,0.3,0.5,4,NaN,9.7
51,24,12.1,1.4,3.5,0.5,0.6,2.2,0.9,0.2,0.2,0.6,4,NaN,2.5
79,28,24.2,2.7,5.6,0.8,1.1,4.4,1.4,0.8,0.2,0.8,6.4,NaN,15.7
78,36,16.2,1.3,2.8,0.3,0.3,1.8,3,0.9,0,1.1,3.5,NaN,9.6
41,24,17.4,1.9,4.6,0.8,1,2.7,2.9,0.9,0.5,1.1,5.6,NaN,14
71,24,25,4.5,8.8,0.7,0.9,4.7,1.1,0.4,0.6,0.9,10.4,NaN,13
58,24,11.3,1.9,4.2,0.3,0.3,0.9,1.1,0.4,0.1,0.7,5.1,NaN,11.3
49,32,33.8,5.5,11.8,2.6,3.6,8.6,4.1,0.5,1.2,2.1,13.7,NaN,25.9
79,23,37.6,6.2,14.9,2.8,3.5,7.6,4.1,1.8,0.6,2.9,17.4,NaN,26.4
78,28,30.4,5.5,11.2,3.4,4.6,7.1,2.6,1.3,1,1.8,14.6,NaN,25.8
77,35,33.4,6.2,14.2,4.3,5.5,6.3,4.8,1.1,0.4,2.8,18.6,NaN,18.1
38,21,7.4,1,2.6,0.3,0.4,1.6,0.3,0.1,0.2,0.4,2.3,NaN,4.8
1,33,28.9,1,11,2,2,10,1,0,0,2,5,NaN,0
29,22,11.8,1.4,2.6,1.1,1.3,2.7,0.4,0.4,0.5,0.6,4,NaN,6.4
7,20,3.7,0.6,1.7,0.1,0.3,0.3,0.4,0.1,0,0.1,1.3,NaN,6.8
59,25,21.1,2.2,5.1,1,1.3,2.2,1,0.6,0.1,0.7,6.4,NaN,7.2
38,27,37.4,5.9,12.2,1.6,2.4,5.6,11.1,1.8,0.2,3.9,13.7,NaN,23.8
61,27,27.1,4.5,11.1,4.8,5.7,2.8,3.8,0.8,0.1,1.7,14.4,NaN,15.1
82,29,27.4,3.6,9,1.4,1.8,1.5,2,0.8,0.3,1.1,10.8,NaN,16
55,33,14.4,1.9,4.5,0.5,0.8,2.2,0.5,0.4,0.3,0.6,5.2,NaN,6.4
21,38,14.1,2.6,6.8,0.7,1,4,0.3,0.6,0.7,0.5,7,NaN,0
79,37,25.8,3.7,8.2,1.8,2,2.7,1.7,0.8,0.2,1.3,10.9,NaN,12.1
68,29,34,5.5,13,1.5,1.9,2.9,5.5,1.4,0.2,2.3,13.9,NaN,15.8
80,33,24.6,1.6,3.3,1.4,2.8,11.1,0.5,0.9,0.2,1.4,4.5,NaN,9.8
70,23,14.2,2.1,4.6,0.7,0.9,2.4,1.7,0.4,0.2,0.8,5.3,NaN,17.8
40,26,9.5,1.4,3.3,0.3,0.5,1.3,1,0.3,0,0.5,3.7,NaN,3.7
50,35,21.8,4.1,9.5,1.3,1.5,1.7,2.4,0.5,0.1,1.7,9.8,NaN,0
56,33,10.1,1.1,2.4,0.7,0.9,1.5,0.6,0.3,0.1,0.4,3.1,NaN,11.5
57,22,29.7,3.2,9,3.7,4.6,4,7.3,2.4,0.1,3,10.7,NaN,21.7
32,24,6.4,0.6,1.5,0.2,0.3,1.1,0.2,0,0.3,0.3,1.3,NaN,9
82,25,26,4.7,8.8,2,2.5,5.6,0.8,0.4,1.6,1.3,11.3,NaN,19.5
76,27,28.6,4,9.8,2.8,3.6,2.8,3.6,0.7,0.2,1.8,11.5,NaN,13.6
45,25,12.2,1.4,3.9,0.7,0.8,1.3,1.9,0.4,0.1,0.7,4,NaN,0
69,32,17.7,1.9,4.4,0.6,0.6,1.9,1.1,0.4,0.2,0.7,5.3,NaN,3.6
60,28,14.2,1.2,3.3,0.3,0.7,2.3,0.8,0.7,0.1,0.3,3,NaN,1.1
39,30,13.1,1,3.1,0.4,0.6,1.1,1.9,0.7,0.1,0.9,2.7,NaN,5.4
65,30,10.8,0.8,1.5,0.4,1,2.3,0.5,0.3,0.5,0.4,1.9,NaN,11.5
79,26,28.7,4.9,10.9,2.1,2.8,8.3,1.4,0.5,2.6,2.1,11.9,NaN,17
53,31,13.2,1.2,2.7,0.2,0.3,1.1,0.6,0.4,0.1,0.4,3.2,NaN,-0.5
75,26,35.8,6.9,16.7,3.2,3.9,6.1,2.7,1.5,0.7,2.6,18.2,NaN,24.2
82,24,34.9,8.2,18.7,5.6,7,5.2,7.4,1.8,0.3,3.3,23.2,NaN,29.6
81,25,30.9,5.8,13.8,1.9,2.2,6.4,1.2,0.5,0.4,1.2,16.2,NaN,19.5
60,28,11.1,1.2,1.9,1.1,1.5,2.3,0.2,0.1,0.6,0.7,3.4,NaN,4.4
56,28,12.4,1,2.6,0.4,0.8,2.2,0.8,0.3,0.1,0.6,2.8,NaN,0
18,24,10.9,1.2,3.3,0.8,1.3,1.6,0.4,0.2,0.2,0.3,3.2,NaN,0
47,33,16.3,2.9,5.4,0.8,1.2,5.9,0.4,0.4,1.1,1.1,6.7,NaN,14.2
39,29,13.5,1.1,3.1,0,0.2,1.4,0.8,0.6,0.1,0.4,2.6,NaN,0
6,23,3.5,0.5,1,0.3,0.3,0.2,1,0.3,0,1.3,1.3,NaN,0
59,28,16.6,1.9,5.2,0.9,1.2,1.4,2.6,0.6,0.2,1.1,5.6,NaN,0
80,23,31.1,5.6,9.7,1.8,2.4,7.7,0.5,0.4,3,1.6,13.2,NaN,23.5
72,34,24.8,2.1,5,0.4,0.5,2.3,1,0.6,0.8,0.5,6.6,NaN,5.9
59,27,23.8,4.1,9.7,1.7,2.1,2.5,1.8,1,0.3,1.3,10.5,NaN,2.9
66,27,22,2.5,5.2,1.3,1.5,2.4,3.3,0.7,0.5,1.2,6.3,NaN,14
16,29,12.4,1.8,3,0.7,1.7,4.4,0.3,0.5,0.4,0.6,4.2,NaN,3.1
67,35,30,5.3,10.3,1.2,1.5,7.8,2.4,1.1,0.7,1.5,12.1,NaN,16.5
31,23,13.4,1.9,4.1,0.3,0.5,1.3,2.2,0.5,0,1.1,4.6,NaN,11.2
2,28,13,0,0.5,0,0,1.5,0,0,0.5,1.5,0,NaN,2.3
82,25,27.2,4.6,9.9,1.5,1.9,7.2,2.2,0.3,1.4,1.6,11,NaN,21.9
78,25,38.2,8,17.8,3.4,3.7,4,6.9,1.6,0.2,3.1,22.9,NaN,32.5
55,35,19.5,2.2,6,0.9,1.3,2.8,1.5,0.7,0.3,1.4,6.2,NaN,2.3
45,33,26.1,2.5,6,0.6,0.8,2.9,3.8,0.8,0.1,1.4,7.3,NaN,14.1
50,39,32.5,4.7,9.5,2.1,2.3,2.8,6.7,0.6,0.1,2.5,12.7,NaN,13.1
81,30,20.3,2.2,5.3,0.4,0.4,1.9,0.4,0.3,0.1,0.1,6.6,NaN,3.4
65,28,22.5,3.3,6.8,1.4,2,5.3,0.9,0.4,1.4,1.2,8,NaN,18.1
82,33,32.1,4.4,10,1.2,1.6,4.4,2.4,0.6,0.3,1.1,10.4,NaN,7.7
20,25,6.9,0.2,1.4,0.4,0.5,1.3,0.5,0.1,0.2,0.9,0.8,NaN,0
19,21,14.5,2.3,4.9,0.7,0.9,3.4,0.8,0.6,1,0.7,5.5,NaN,17.8
73,22,17,2.5,6.3,0.4,0.6,2,0.7,0.6,0.2,0.7,6.4,NaN,11.6
24,26,13.2,2,4,0.4,0.9,1.8,1.6,0.5,0.1,0.9,4.6,NaN,0
81,29,27.5,2.8,5.8,0.7,0.9,3.9,1.5,1.3,0.5,0.8,7.6,NaN,10.4
76,25,34.6,6.7,12.6,1.4,2.5,7.5,1.6,1.8,0.7,1.2,14.8,NaN,21.2
70,22,15.1,2,4.6,0.8,1.6,4.5,0.7,0.6,0.4,1.3,4.8,NaN,8.3
81,28,24.7,3.9,7,2.6,3.5,6.4,1.6,0.8,0.8,1.2,10.3,NaN,14.5
69,37,30.1,7.1,14.1,3.6,4.3,9.9,2.7,0.7,2.7,2.1,17.8,NaN,25.1
3,24,3.9,0.3,1,0.3,0.3,0.3,0.3,0.3,0,1.3,1,NaN,0
41,26,8.9,1.1,2.1,0.5,0.6,2.6,0.2,0.1,0.4,0.6,2.6,NaN,15.7
55,20,23.6,4.2,9.3,1.9,2.5,5.2,1.3,0.6,0.8,1.2,11,NaN,18.2
71,27,18.1,2.6,6.6,1.1,1.2,1.9,2.1,1,0,1.1,7.5,NaN,5.7
79,31,26.7,3.6,8.1,1.7,2.4,4.6,1.2,1.5,0.6,1.2,8.9,NaN,13.5
66,31,32.9,7.9,15.1,4.2,5,3,7.6,0.8,0.1,2.6,20.3,NaN,20.1
35,20,7.8,0.9,2.5,0.6,0.8,0.8,1.2,0.2,0.1,0.8,2.6,NaN,15.3
19,21,4.9,0.5,1.2,0.5,0.8,1.2,0.2,0.2,0.1,0.6,1.6,NaN,2.1
38,28,11.7,1.9,4.7,1,1.4,1.6,0.6,0.3,0.2,0.5,5.3,NaN,6.6
56,28,26.3,3.4,8.1,1.4,1.7,4.8,2,1.3,0.4,1.5,9.5,NaN,20
48,25,18.5,2.3,4.6,0.8,1.5,5,0.8,0.7,0.3,0.6,5.3,NaN,12.1
82,22,31.3,4.8,9.7,2.2,3.5,9.4,1.3,0.7,0.9,1.5,11.7,NaN,17.9
14,33,18.3,1.6,4.4,0.7,0.8,3.5,0.5,0.7,0.4,0.5,4.6,NaN,0
73,25,34.4,6.1,13.3,3.2,4.3,2.7,6.9,1.5,0.1,2.5,16.7,NaN,26.1
81,27,16.9,2.2,5,2.7,3.7,4.6,0.4,0.4,0.2,1,7,NaN,8.6
9,22,3.5,0.3,1.2,0.2,0.2,1.1,0.2,0,0.1,0.6,0.9,NaN,0
77,23,26.4,3.2,7.3,1.6,2,5.7,1.2,0.5,0.9,1.2,7.9,NaN,9.5
65,23,31,5.6,11.8,3.2,4.2,4.4,3.5,1.4,0.4,2,15.2,NaN,20.1
26,26,13.8,1.8,5.2,1,1.2,2.3,0.7,0.5,0.6,0.7,4.8,NaN,0
38,23,5.8,0.8,2.3,0.4,0.7,0.5,0.6,0.3,0,0.7,2.2,NaN,5.1
66,30,32.8,3.9,6.1,2.7,3.9,10.7,0.9,0.6,1.1,1.3,10.4,NaN,19.1
75,33,18.9,1.7,3.3,0.4,0.6,5.4,0.5,0.4,0.2,0.6,3.9,NaN,7
25,25,8.9,1.3,1.8,0.4,1.5,1.8,0.4,0.2,0.4,0.6,3.1,NaN,1.7
49,24,16.6,1.5,3.9,0.3,0.6,2.4,0.9,0.5,0.2,0.9,3.8,NaN,4.2
81,36,25.8,4.6,10.6,2.2,2.8,4.1,2.4,0.9,0.5,1.3,13.4,NaN,14.2
25,32,5.7,0.5,1.7,0.1,0.1,1.1,0.3,0.3,0.2,0.3,1.3,NaN,0
78,25,21.3,2.9,6.8,0.9,1,2.1,1.3,0.6,0,0.7,7.9,NaN,3.6
50,25,19.1,3.2,7.9,0.5,0.7,2.5,0.7,0.4,0.4,1,8,NaN,13.3
69,26,34.8,5.1,11.7,2.2,2.7,2.8,2.5,1.3,0.3,1.6,14.8,NaN,17.3
73,22,12.2,1.6,4.2,0.7,0.9,2,0.8,0.5,0.1,0.8,4,NaN,5.1
65,30,18.8,3.9,8.3,1.6,2,1.5,3.6,0.7,0.1,1.9,9.8,NaN,12.1
4,30,5.1,0,2.3,0.3,0.5,0.3,0,0,0,0,0.3,NaN,0
72,31,16.5,2.5,5.4,0.3,0.4,1.3,0.8,0.4,0.2,0.4,6.3,NaN,5.3
43,26,25.1,4.9,10.6,2,2.6,5.1,1.3,1,0.3,1.4,13,NaN,15.1
50,22,12.5,1.3,3.2,1.2,1.8,1.8,0.3,0.3,0.1,0.6,3.9,NaN,10.3
76,31,34.3,6.2,13.5,3,3.9,11.2,1.4,0.8,0.4,2,15.4,NaN,24.1
52,29,21.8,2.2,4.6,1.5,2,6.5,1.5,0.7,0.2,1.3,5.9,NaN,15.2
28,27,3.5,0.7,1.6,0,0.1,0.4,0.5,0,0,0.3,1.6,NaN,5.3
72,29,21.6,3.2,8.1,1.2,1.3,1.9,3.2,0.7,0.2,1.6,9,NaN,13.5
37,29,9.6,0.7,1.6,0.3,0.5,3,0.6,0.3,0.2,0.8,1.8,NaN,0
6,21,6.3,1,2.3,0.2,0.2,0.5,0.5,0,0,0.2,2.3,NaN,0
34,34,15,2.4,6.1,0.8,1,2.4,0.8,0.4,0,1,6.6,NaN,0
29,28,33,8.2,14.5,2,2.9,8.4,2.6,0.9,1.5,2.2,18.6,NaN,22.8
73,29,35,9.6,18.8,2.6,3.8,10.8,2.1,0.9,1.1,1.7,21.8,NaN,20.9
80,23,25.6,2.9,6.2,1.1,1.7,6.2,1.4,1,0.5,1.1,7.2,NaN,10.2
78,31,22.7,2.5,6.2,1.2,1.5,2.2,1,0.6,0.1,0.8,7.2,NaN,9.3
78,22,28.1,4.9,10.7,3.6,4.8,3.3,2.7,0.9,0.2,1.9,14,NaN,16.4
42,21,8.6,0.8,1.9,0.5,0.7,2.4,0.1,0.1,0.4,0.6,2,NaN,13.4
63,25,10.5,1.2,3.8,1.1,1.4,1.3,1.1,0.4,0.3,0.8,4,NaN,11.7
56,26,17,2.4,4.4,1,1.2,4.9,0.7,0.4,0.8,1.1,5.9,NaN,11.5
15,22,6.7,0.8,2.2,0.2,0.3,0.6,0.4,0.1,0.1,0.2,2.2,NaN,4.6
65,27,15.7,1.5,3.6,0.7,0.9,2.3,0.7,0.6,0.2,0.7,4,NaN,5.8
65,31,22.6,4.8,8.6,2.3,3.1,4.9,0.5,0.4,0.6,1.4,11.9,NaN,15.8
